2026-02-03 21:28:48 | WARN | api | Elevated error rate observed window_s=30 rate=7.1% (env=prod, region=ap-southeast-1, ip=145.59.38.113, request_id=6w80gc2tv433r4yd, trace_id=lh7b6c9sad9qsyk60mnh2lel, ua="curl/8.4.0")
2026-02-04 21:03:30 | WARN | api | Rate limit nearing threshold remaining=13 (env=prod, region=us-east-1, ip=11.58.159.38, request_id=nlkqz58oyldwuj0e, trace_id=k7we1bap596tgdmln38jb3zz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 21:09:44 | WARN | api | Slow response detected (1359ms) endpoint=/files/upload (env=prod, region=ap-southeast-1, ip=136.222.165.209, request_id=h71na43fbmvngdji, trace_id=t9xx8tl4agn12cn55wxcp2jt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 21:10:50 | WARN | api | Slow response detected (3285ms) endpoint=/payments/refund (env=prod, region=me-south-1, ip=154.31.149.2, request_id=hp45c5n2h3ohmaag, trace_id=rp44p5crhmul42wsvxzcmwss, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 21:15:51 | WARN | api | Payment provider latency high (490ms) (env=prod, region=ap-southeast-1, ip=9.92.65.104, request_id=uyb4qnockhs4q9x0, trace_id=mm6mi2jckkwkiiirr8ka50cj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:16:40 | WARN | api | Queue backlog growing size=4318 (env=prod, region=eu-west-1, ip=246.2.125.211, request_id=gqcvvrlrjeq8uuld, trace_id=wbpgl2xjoriiesqjgrjle95w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:18:14 | WARN | api | Circuit breaker half-open dependency=redis (env=dev, region=ap-southeast-1, ip=104.128.92.167, request_id=nu4t6u6lir1xf4k0, trace_id=hqz1zntvr1txvmqaz6986d9u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 21:22:50 | WARN | api | Disk usage above 80% disk=81% (env=prod, region=us-east-1, ip=105.229.155.1, request_id=oj46rbtoujdcvejc, trace_id=92dr2txp107f4m341i3so1mr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:23:53 | WARN | api | High memory usage warning mem=94% (env=prod, region=us-east-1, ip=160.169.90.249, request_id=ypggghmrs6hi5fce, trace_id=qi6vzt25s42tdhw7g0vilp7m, ua="curl/8.4.0")
2026-02-04 21:25:33 | WARN | api | Temporary network jitter detected rtt_ms=676 (env=prod, region=me-south-1, ip=246.111.229.201, request_id=0s0hc1okgzkjav58, trace_id=da7co52reb96l4bgf42hg9s1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:27:12 | WARN | api | Queue backlog growing size=5954 (env=prod, region=me-south-1, ip=135.218.116.37, request_id=yz9b0ljwzyxw1cn3, trace_id=kcci4t6j4engxxx9jemhpg8u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 21:28:13 | WARN | api | Slow response detected (1707ms) endpoint=/health (env=prod, region=us-east-1, ip=177.66.126.34, request_id=l3j7sapv49iciwy9, trace_id=pz48y180zztnsmw9xtvujyr0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 21:29:56 | WARN | api | Disk usage above 80% disk=94% (env=prod, region=me-south-1, ip=195.96.177.159, request_id=gypsvt03kpxt6te7, trace_id=zftq0yyftfq0u0v1gplhtd2x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 21:33:03 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=71.27.242.103, request_id=sraduknw07ovekip, trace_id=kfj5o2ln2d3xadogagim4vfo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:33:32 | WARN | api | Disk usage above 80% disk=84% (env=prod, region=me-south-1, ip=36.93.57.180, request_id=pkqiubkuto628dz7, trace_id=ewohq5ug55ylqbzcgb85d7jo, ua="PostmanRuntime/7.36.0")
2026-02-04 21:34:26 | WARN | api | Rate limit nearing threshold remaining=20 (env=prod, region=us-east-1, ip=189.167.216.48, request_id=399z0mnbl0ww7tw8, trace_id=z8vz3nf1frji7mqykohc4ykn, ua="PostmanRuntime/7.36.0")
2026-02-04 21:35:11 | WARN | api | Elevated error rate observed window_s=120 rate=7.5% (env=prod, region=me-south-1, ip=36.134.237.223, request_id=8uwwxb4ofhhnzndx, trace_id=s0hyn9tl2axnzbwy4tyi121e, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 21:39:38 | WARN | api | Queue backlog growing size=5308 (env=staging, region=eu-west-1, ip=219.90.216.85, request_id=j9sx9b3w5rlpbr1w, trace_id=v3cuan8zr2nektaoqrfb2qc2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 21:40:16 | WARN | api | High memory usage warning mem=88% (env=prod, region=eu-west-1, ip=193.155.129.8, request_id=el85ho5180eljehx, trace_id=31h5x0xb3izm9hpitv7pihs1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 21:42:04 | WARN | api | Rate limit nearing threshold remaining=11 (env=prod, region=us-east-1, ip=136.252.111.47, request_id=f1b80qqgka8ic4s6, trace_id=oggh1fbb5zre0kfev766vc7b, ua="curl/8.4.0")
2026-02-04 21:42:51 | WARN | api | High memory usage warning mem=76% (env=dev, region=ap-southeast-1, ip=197.202.136.117, request_id=3q0lz4vbpd2q29q3, trace_id=vdzimlu4ecz3u593b0fnejcv, ua="curl/8.4.0")
2026-02-04 21:44:31 | WARN | api | High memory usage warning mem=91% (env=prod, region=ap-southeast-1, ip=101.20.184.133, request_id=lp597bj4q0owhvc9, trace_id=yzcauwniskdusiqffpyy23ao, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:44:54 | WARN | api | Circuit breaker half-open dependency=kms (env=staging, region=me-south-1, ip=240.101.90.229, request_id=xcjzm7dh9dnwtuhs, trace_id=bebhwegri0w7xv8e0j1j77op, ua="PostmanRuntime/7.36.0")
2026-02-04 21:46:07 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=us-east-1, ip=129.220.68.118, request_id=fbqj7wp790x9d6ay, trace_id=k94eqky84umvaebhq0tl79z3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:46:42 | WARN | api | Circuit breaker half-open dependency=email-smtp (env=prod, region=me-south-1, ip=243.117.91.202, request_id=x3td76gn1to6bm66, trace_id=z8rv9g4y6k1ne9r55p51ms8k, ua="curl/8.4.0")
2026-02-04 21:46:59 | WARN | api | High memory usage warning mem=74% (env=prod, region=us-east-1, ip=218.41.140.119, request_id=v78xmcqi8qjng33g, trace_id=r409fle89tuuyxiwo920a698, ua="curl/8.4.0")
2026-02-04 21:49:28 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=97.152.119.214, request_id=yz66zasoke9h7m5g, trace_id=bu8zbcpfk66nwo2rixsyzewu, ua="curl/8.4.0")
2026-02-04 21:50:03 | WARN | api | Rate limit nearing threshold remaining=8 (env=dev, region=ap-southeast-1, ip=153.197.158.70, request_id=79how2hm8w14gpit, trace_id=jcjnenp81zbxf8j6oueqec84, ua="PostmanRuntime/7.36.0")
2026-02-04 21:50:04 | WARN | api | Temporary network jitter detected rtt_ms=127 (env=prod, region=eu-west-1, ip=177.91.235.56, request_id=rgjys999aao8zxkd, trace_id=ng3472alkmc3lkmds4t1ha31, ua="curl/8.4.0")
2026-02-04 21:58:02 | WARN | api | Disk usage above 80% disk=94% (env=prod, region=eu-west-1, ip=200.115.53.247, request_id=cn1k3wkv4g9srr0q, trace_id=xlnao35d06n1jp8xz2i8nklm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 21:59:14 | WARN | api | Payment provider latency high (2782ms) (env=prod, region=ap-southeast-1, ip=38.199.69.29, request_id=0mf7gnn9xpmja4if, trace_id=hovw3f7x9tzrjwypnxn8osg4, ua="curl/8.4.0")
2026-02-04 21:59:19 | WARN | api | Payment provider latency high (2539ms) (env=staging, region=ap-southeast-1, ip=201.225.69.157, request_id=c5o6pi7fltkdk444, trace_id=zmi47a1r3gxupet5db5d4jld, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 21:59:26 | WARN | api | Slow response detected (3076ms) endpoint=/login (env=staging, region=ap-southeast-1, ip=176.67.223.143, request_id=j5g7hg4odwc0ovjn, trace_id=m7ewh8pbss2hgltakvasbbph, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 21:59:55 | WARN | api | Slow response detected (2669ms) endpoint=/notifications/push (env=prod, region=us-east-1, ip=142.36.122.225, request_id=8jbb08iqh0acei94, trace_id=qzdux7e5yrr2xh6mjfdvko1g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:00:26 | WARN | api | Circuit breaker half-open dependency=search-index (env=dev, region=eu-west-1, ip=223.69.247.102, request_id=frqybjfipos6ee0l, trace_id=g0056nqaldiq7gbabjh3u691, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 22:02:55 | WARN | api | Disk usage above 80% disk=89% (env=staging, region=ap-southeast-1, ip=106.97.182.112, request_id=664j3kaec20vo8qt, trace_id=hhmeggj927037rn4vam2o3e5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 22:03:43 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=58.244.81.78, request_id=b4v8hbrwvgm34n8v, trace_id=euo3btprr995593coc06knbx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:03:46 | WARN | api | Payment provider latency high (3404ms) (env=prod, region=me-south-1, ip=249.97.114.200, request_id=d8yzc71o4d9zhdpu, trace_id=4c0xseq6mgvbpz7uuay7a3qk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 22:05:29 | WARN | api | High memory usage warning mem=77% (env=staging, region=us-east-1, ip=1.51.31.74, request_id=jg0km021d8avv044, trace_id=18h4jlsa7n4g4gredorqcka7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:10:51 | WARN | api | Temporary network jitter detected rtt_ms=544 (env=prod, region=eu-west-1, ip=144.117.199.10, request_id=6f2vbddwoiq29yku, trace_id=cdgnow9enhahvsxmpqjy3gr2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:13:15 | WARN | api | Retrying request to upstream service attempt=3 (env=staging, region=ap-southeast-1, ip=170.51.113.27, request_id=o4nr9yr8xykbqc40, trace_id=wolk8byhs5bjkswbi4l36fr8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 22:14:31 | WARN | api | Slow response detected (186ms) endpoint=/analytics/event (env=dev, region=us-east-1, ip=249.230.39.245, request_id=hsliseygv7ilrwq7, trace_id=cuilonlgz617dkvdsf0hcacy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:15:09 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=21.166.23.92, request_id=hy1tt1tys9917wep, trace_id=eznjlns15nf00xk9866sq51d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 22:20:26 | WARN | api | Circuit breaker half-open dependency=search-index (env=prod, region=ap-southeast-1, ip=145.135.65.141, request_id=9cjklwpu2rkkd9uo, trace_id=rabrf9tze2m4mjr5aq1ki7ze, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:21:36 | WARN | api | Slow response detected (2345ms) endpoint=/health (env=prod, region=ap-southeast-1, ip=75.246.122.235, request_id=dcjo5ahbs16lujdd, trace_id=02ocwyv8w1iqgq2f30tk2j1s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:23:32 | WARN | api | Payment provider latency high (2631ms) (env=prod, region=us-east-1, ip=230.8.17.21, request_id=xhglbz34knu6woa9, trace_id=7bnxlywne84fa7x2uifebtuu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:26:09 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=88.253.44.184, request_id=uvoxtgc45hdiwxup, trace_id=vaip0deoass02jd3khd7gpab, ua="PostmanRuntime/7.36.0")
2026-02-04 22:28:26 | WARN | api | Slow response detected (1223ms) endpoint=/analytics/event (env=prod, region=me-south-1, ip=231.62.129.41, request_id=4p76bj611kgj5p8b, trace_id=74r8uske58tit63m7tn77iaz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:29:59 | WARN | api | Circuit breaker half-open dependency=s3 (env=dev, region=us-east-1, ip=17.127.156.214, request_id=v9lkjg51veo7xjo6, trace_id=vnnzhto2wo8ahe4uswun8esx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:32:05 | WARN | api | Payment provider latency high (1436ms) (env=prod, region=ap-southeast-1, ip=8.93.81.224, request_id=8efz18hbjqbbftb9, trace_id=3fgd948ps169kenu31kozss5, ua="PostmanRuntime/7.36.0")
2026-02-04 22:32:43 | WARN | api | Disk usage above 80% disk=82% (env=dev, region=us-east-1, ip=211.4.68.108, request_id=6fa9gw3os8mnebjl, trace_id=j5fjuhnhvfsq5dr7czlwdd9k, ua="PostmanRuntime/7.36.0")
2026-02-04 22:34:01 | WARN | api | Temporary network jitter detected rtt_ms=829 (env=staging, region=us-east-1, ip=186.250.17.67, request_id=f0gapwdje197c65s, trace_id=lafedw29epso1lxvjqm3whaj, ua="PostmanRuntime/7.36.0")
2026-02-04 22:35:23 | WARN | api | Rate limit nearing threshold remaining=28 (env=prod, region=ap-southeast-1, ip=211.133.232.197, request_id=x5zfvnwpwaboei2n, trace_id=4c2wqzoydrufbw869808trqi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 22:35:50 | WARN | api | Slow response detected (1038ms) endpoint=/inventory/SKU34053 (env=prod, region=eu-west-1, ip=43.217.246.87, request_id=lsubeueh4ov27fm9, trace_id=24zg9i39o1amwfplzzkgf2yy, ua="curl/8.4.0")
2026-02-04 22:36:31 | WARN | api | Payment provider latency high (1171ms) (env=staging, region=eu-west-1, ip=80.67.98.119, request_id=dsp95z4bgcuayec1, trace_id=k65zts133a8gn619hk1otave, ua="PostmanRuntime/7.36.0")
2026-02-04 22:37:33 | WARN | api | Disk usage above 80% disk=97% (env=staging, region=me-south-1, ip=202.77.12.227, request_id=m33hm8fjdferbw2p, trace_id=tvn6n9vbh210dm9zgw92ifg6, ua="PostmanRuntime/7.36.0")
2026-02-04 22:38:46 | WARN | api | Retrying request to upstream service attempt=2 (env=dev, region=ap-southeast-1, ip=201.154.203.82, request_id=2vtjbpu0v19ysqg3, trace_id=so6vdty3nsc9w0iwcyoypoty, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:38:49 | WARN | api | Elevated error rate observed window_s=60 rate=10.4% (env=dev, region=us-east-1, ip=97.75.186.28, request_id=tx15zpxnk4qafsp0, trace_id=kgrix9gyp1z15fyrfcjt9egt, ua="curl/8.4.0")
2026-02-04 22:39:36 | WARN | api | Rate limit nearing threshold remaining=9 (env=staging, region=ap-southeast-1, ip=148.226.134.160, request_id=p5u5otd6y8ryv7y3, trace_id=65wnv3ddwiihg77j4k29oj9t, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 22:40:13 | WARN | api | Queue backlog growing size=723 (env=staging, region=us-east-1, ip=168.11.11.65, request_id=n92fcmgvaci61s95, trace_id=95ois0enuxcynakxa2z3iulc, ua="curl/8.4.0")
2026-02-04 22:42:43 | WARN | api | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=48.77.114.148, request_id=c3224hqb30op1tvs, trace_id=hqu71gr7u4484v0sxduwjbcu, ua="curl/8.4.0")
2026-02-04 22:43:07 | WARN | api | Queue backlog growing size=8444 (env=prod, region=me-south-1, ip=243.182.56.217, request_id=6tnfxvjvc4p095dq, trace_id=l67fzqv9w88zutpsak8zi6xl, ua="PostmanRuntime/7.36.0")
2026-02-04 22:46:09 | WARN | api | Rate limit nearing threshold remaining=20 (env=prod, region=us-east-1, ip=71.24.206.39, request_id=yvpe2ugq749ibnus, trace_id=zuknrkqf07k1xzhlf6oa2gav, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 22:46:42 | WARN | api | Elevated error rate observed window_s=120 rate=13.7% (env=prod, region=me-south-1, ip=220.211.149.1, request_id=3rggtb6rgmut22tm, trace_id=cyg1ns7qgqcx4ud1nwoar8qh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:54:11 | WARN | api | Payment provider latency high (125ms) (env=prod, region=eu-west-1, ip=20.72.250.79, request_id=dq4wbvmu25lwygc0, trace_id=1q7gub5jyan7emxghwgkna4t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 22:55:05 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=199.222.184.16, request_id=ctvh078tmq2ux5j8, trace_id=508y0o4d2tpy88dy4873cslp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 22:58:08 | WARN | api | Disk usage above 80% disk=82% (env=dev, region=me-south-1, ip=113.227.211.238, request_id=8f1hvlpy1y3jp8sh, trace_id=pm66k2m4e7cffga1f68qvgnc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:58:31 | WARN | api | Payment provider latency high (23ms) (env=prod, region=ap-southeast-1, ip=241.205.154.252, request_id=pvrjje8kpuglmwvi, trace_id=doghc6w84bnukb8tavciq0d8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 22:58:42 | WARN | api | Elevated error rate observed window_s=120 rate=7.9% (env=staging, region=ap-southeast-1, ip=62.45.182.227, request_id=d2edgjoym501j603, trace_id=ydoonpxh4885hmk1fni3dr44, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:06:40 | WARN | api | Temporary network jitter detected rtt_ms=850 (env=staging, region=eu-west-1, ip=13.176.171.122, request_id=59y57tz1zjx2b03o, trace_id=h7rms404z92ftf4d6ci181us, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:09:08 | WARN | api | High memory usage warning mem=78% (env=staging, region=eu-west-1, ip=229.210.253.67, request_id=ztzwuxykrwqjh7uf, trace_id=7ty31qtit0kw231ghkf5ofk0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:10:34 | WARN | api | High memory usage warning mem=64% (env=prod, region=eu-west-1, ip=186.252.236.115, request_id=xrmy5rj3ko4eipyt, trace_id=od2tw7qgq1p2vonsgsli4f76, ua="PostmanRuntime/7.36.0")
2026-02-04 23:11:00 | WARN | api | Queue backlog growing size=261 (env=prod, region=ap-southeast-1, ip=206.61.199.245, request_id=10h0bd9cztw3kqf1, trace_id=clzzs084mb5c9ve2wtl9bhzd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:14:22 | WARN | api | Elevated error rate observed window_s=30 rate=6.6% (env=prod, region=me-south-1, ip=46.251.119.77, request_id=rgd307hq7o2u0fgz, trace_id=cr61fy8cyin7c7h60iqo8n1s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 23:15:44 | WARN | api | High memory usage warning mem=85% (env=dev, region=me-south-1, ip=27.95.106.219, request_id=fxkv45j3p36iw54h, trace_id=44v70b38rpp8os3asm2llp0h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 23:18:01 | WARN | api | Queue backlog growing size=4796 (env=prod, region=me-south-1, ip=68.188.217.174, request_id=wup0z9o6qmgi5ly5, trace_id=mfesmfv48wbw5mt73bu251x6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 23:22:46 | WARN | api | Rate limit nearing threshold remaining=22 (env=prod, region=me-south-1, ip=57.25.224.173, request_id=ojnz1q3tyj4tdvkd, trace_id=skrm19bvn6kvnswremw8kqyn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:28:22 | WARN | api | Payment provider latency high (3164ms) (env=prod, region=us-east-1, ip=25.207.243.20, request_id=hrttq801f1hbedlc, trace_id=4woui6rlo4os6740ls330asc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 23:28:31 | WARN | api | Temporary network jitter detected rtt_ms=582 (env=prod, region=us-east-1, ip=195.184.169.127, request_id=00dwhzphtr1qpo4c, trace_id=z0ksdtm9nr61bmp0g5q7l932, ua="PostmanRuntime/7.36.0")
2026-02-04 23:31:24 | WARN | api | Elevated error rate observed window_s=120 rate=8.5% (env=prod, region=ap-southeast-1, ip=19.24.247.82, request_id=xtcjf3sg8njjsemi, trace_id=zrex267pjxzhjb67gaye89ly, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 23:32:00 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=84.143.139.150, request_id=0cvh64i3hbxfseso, trace_id=a5typh35xf94v8n24mtjyiru, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 23:35:01 | WARN | api | High memory usage warning mem=66% (env=prod, region=me-south-1, ip=90.16.202.155, request_id=q0egy7wr1ag7vkde, trace_id=q3ew99z7oyeu7yr1tefzybj1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 23:35:14 | WARN | api | High memory usage warning mem=92% (env=prod, region=ap-southeast-1, ip=30.251.169.125, request_id=i5yh9jl46d17kq3z, trace_id=vm8tjkhjo22r4ypf50x83go7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-04 23:35:31 | WARN | api | Disk usage above 80% disk=85% (env=staging, region=eu-west-1, ip=239.220.152.190, request_id=xqu4wnwkg98o03yw, trace_id=9i2bi23fug44590cgsvg91ap, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 23:36:39 | WARN | api | Elevated error rate observed window_s=300 rate=11.4% (env=prod, region=ap-southeast-1, ip=234.247.27.249, request_id=tfea3d364uf032al, trace_id=t3e68yi5prdtmyzpbefhdveq, ua="curl/8.4.0")
2026-02-04 23:37:52 | WARN | api | Queue backlog growing size=4665 (env=prod, region=eu-west-1, ip=203.138.196.114, request_id=2dz1y44pqxcomb6q, trace_id=riompc7xjec187ygcuhx9lyc, ua="PostmanRuntime/7.36.0")
2026-02-04 23:38:50 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=24.96.30.171, request_id=5r1qaj903md5ffsd, trace_id=lrpjappl11j15cwy1lcl2qlq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:39:50 | WARN | api | Temporary network jitter detected rtt_ms=55 (env=dev, region=me-south-1, ip=153.65.134.44, request_id=fqkgtv4erf0ylh3g, trace_id=tx2wizkqjq2a0v8x19zoecin, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-04 23:40:07 | WARN | api | High memory usage warning mem=61% (env=prod, region=me-south-1, ip=251.157.231.41, request_id=tvmgvk9fltbxbag0, trace_id=yom33ny0hmoeul5v6hkhtuc8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:40:14 | WARN | api | Temporary network jitter detected rtt_ms=240 (env=staging, region=ap-southeast-1, ip=185.84.80.86, request_id=ruseyh6yze7d59e3, trace_id=ivw0npns9vyizrz4n94el33m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-04 23:40:26 | WARN | api | Queue backlog growing size=6204 (env=prod, region=me-south-1, ip=6.60.162.198, request_id=j3l0jyvqdr3lubju, trace_id=u1jh827x2v1sod8wp00zew0o, ua="curl/8.4.0")
2026-02-04 23:44:42 | WARN | api | Elevated error rate observed window_s=30 rate=11.4% (env=staging, region=ap-southeast-1, ip=37.52.40.40, request_id=90c9us34yb5qgh50, trace_id=nrbpr3a72dt63xce7nxk6q65, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-04 23:45:00 | WARN | api | Disk usage above 80% disk=89% (env=staging, region=us-east-1, ip=27.190.168.109, request_id=9drd0ogf03ugljk7, trace_id=av7e2n4koojioqxlwzb5oxse, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
